activity_id,campaign_id,person_id,activity_type,timestamp,detail
440,7.0,1059.0,web_visit,2024-01-10 02:16:00,unknown
441,3.0,3074.0,form_fill,2024-01-03 07:10:00,
442,13.0,3312.0,,2024-01-11 04:49:00,tracking lost
443,6.0,3949.0,email_open,01-15-2024 19:26,
444,11.0,2889.0,web_visit,11/01/2024 03:54,utm=xyz
445,5.0,2780.0,EMAIL_CLICK,01-12-2024 22:39,
446,15.0,3425.0,FORMFILL,2024-01-27 23:52:00,
447,7.0,3121.0,email_open,18/01/2024 01:40,unknown
448,5.0,1801.0,FORMFILL,01-14-2024 20:37,
449,11.0,1531.0,FORMFILL,2024-01-07 10:30:00,Firefox
450,13.0,3931.0,web-visit,09/01/2024 08:49,Firefox
451,13.0,3839.0,web_visit,17/01/2024 01:06,tracking lost
452,8.0,3713.0,web-visit,01-16-2024 17:19,Firefox
453,14.0,4945.0,email_click,24/01/2024 06:03,utm=xyz
454,3.0,1714.0,email_click,11/01/2024 06:41,
455,2.0,3916.0,form_fill,01-12-2024 00:44,tracking lost
456,4.0,3910.0,EMAIL_CLICK,20/01/2024 01:03,utm=xyz
457,6.0,2962.0,Email Open,01-22-2024 23:04,
458,9.0,1837.0,email_click,01-01-2024 10:24,
459,15.0,4995.0,email_click,2024-01-15 12:36:00,tracking lost
460,2.0,1718.0,form_fill,01-27-2024 17:12,
461,1.0,1838.0,FORMFILL,02/01/2024 17:33,Browser: Chrome
462,1.0,2296.0,,14/01/2024 22:07,
463,2.0,4987.0,email_click,21/01/2024 11:07,Browser: Chrome
464,11.0,3575.0,form_fill,27/01/2024 02:08,
465,4.0,3848.0,form_fill,2024-01-17 13:27:00,
466,14.0,3231.0,form_fill,20/01/2024 01:00,unknown
467,15.0,1604.0,form_fill,2024-01-18 15:20:00,Browser: Chrome
468,10.0,3514.0,,06/01/2024 01:35,Browser: Chrome
469,7.0,1452.0,form_fill,2024-01-04 02:46:00,
470,5.0,4072.0,EMAIL_CLICK,2024-01-30 17:34:00,
471,15.0,4108.0,web-visit,01-20-2024 03:30,tracking lost
472,14.0,4676.0,EMAIL_CLICK,2024-01-21 03:24:00,
473,14.0,3190.0,FORMFILL,2024-01-27 02:41:00,unknown
474,6.0,2461.0,,01-24-2024 10:13,
475,8.0,2997.0,Email Open,01-26-2024 12:34,
476,4.0,1714.0,Email Open,2024-01-11 16:27:00,
477,11.0,3317.0,form_fill,12/01/2024 19:59,utm=xyz
478,3.0,1708.0,web-visit,10/01/2024 23:27,
479,9.0,1812.0,EMAIL_CLICK,12/01/2024 01:15,
480,13.0,3109.0,email_click,01-06-2024 10:13,
481,13.0,1073.0,EMAIL_CLICK,29/01/2024 15:36,tracking lost
482,3.0,4781.0,email_open,01-28-2024 12:46,
483,10.0,3295.0,web_visit,2024-01-26 00:12:00,
484,10.0,1872.0,web_visit,2024-01-07 06:04:00,unknown
485,15.0,4469.0,email_click,27/01/2024 11:30,unknown
486,11.0,2997.0,EMAIL_CLICK,2024-01-10 01:01:00,unknown
487,11.0,1254.0,form_fill,2024-01-02 15:41:00,unknown
488,1.0,3879.0,email_click,04/01/2024 01:55,
489,5.0,2472.0,email_click,01-07-2024 21:13,
490,7.0,4308.0,,01-09-2024 04:03,unknown
491,15.0,2584.0,form_fill,2024-01-04 07:21:00,
492,5.0,2007.0,web_visit,01-28-2024 20:02,utm=xyz
493,10.0,3311.0,email_open,01-01-2024 04:57,utm=xyz
494,11.0,2147.0,EMAIL_CLICK,01-15-2024 14:09,unknown
495,8.0,1279.0,form_fill,19/01/2024 12:14,
496,9.0,3553.0,Email Open,19/01/2024 04:34,
497,10.0,3175.0,EMAIL_CLICK,2024-01-13 00:12:00,utm=xyz
498,12.0,4458.0,Email Open,22/01/2024 21:31,
499,11.0,4414.0,EMAIL_CLICK,29/01/2024 09:41,utm=xyz
500,15.0,3956.0,web_visit,2024-01-19 21:28:00,Firefox
501,8.0,3090.0,Email Open,03/01/2024 02:08,tracking lost
502,8.0,1976.0,email_open,01-26-2024 17:04,
503,5.0,3387.0,email_click,2024-01-25 23:13:00,
504,4.0,3278.0,email_click,2024-01-29 00:48:00,utm=xyz
505,10.0,4869.0,form_fill,01-18-2024 14:26,
506,13.0,3538.0,email_click,01-19-2024 04:03,
507,1.0,4967.0,,27/01/2024 03:20,tracking lost
508,15.0,2021.0,,01-11-2024 01:31,utm=xyz
509,12.0,2585.0,form_fill,17/01/2024 11:01,
510,3.0,3116.0,,01-09-2024 09:13,Browser: Chrome
511,8.0,3650.0,web_visit,2024-01-19 02:50:00,Firefox
512,1.0,4959.0,FORMFILL,01-02-2024 07:05,unknown
513,3.0,4295.0,FORMFILL,01-30-2024 02:48,Browser: Chrome
514,5.0,1584.0,Email Open,11/01/2024 16:41,utm=xyz
515,13.0,3364.0,email_click,30/01/2024 12:04,Browser: Chrome
516,7.0,1224.0,web_visit,2024-01-02 09:14:00,
517,4.0,4656.0,email_click,25/01/2024 08:59,
518,14.0,3087.0,form_fill,04/01/2024 09:37,
519,4.0,3749.0,Email Open,2024-01-04 23:49:00,Browser: Chrome
520,10.0,2298.0,form_fill,01-28-2024 04:48,utm=xyz
521,4.0,2906.0,email_click,01-21-2024 08:09,tracking lost
522,2.0,2270.0,,01-20-2024 11:43,Browser: Chrome
523,10.0,3861.0,web_visit,2024-01-29 03:05:00,Firefox
524,10.0,4494.0,FORMFILL,01/01/2024 01:42,tracking lost
525,14.0,3894.0,,2024-01-15 12:14:00,
526,14.0,2655.0,FORMFILL,2024-01-03 23:28:00,
527,2.0,3068.0,form_fill,2024-01-21 04:05:00,
528,9.0,2149.0,web_visit,12/01/2024 23:32,tracking lost
529,12.0,3718.0,form_fill,13/01/2024 05:36,unknown
530,10.0,3955.0,web_visit,11/01/2024 22:20,utm=xyz
531,14.0,3595.0,web-visit,01/01/2024 00:44,
532,13.0,3507.0,FORMFILL,01-21-2024 01:43,tracking lost
533,10.0,4111.0,Email Open,09/01/2024 08:54,
534,3.0,3856.0,FORMFILL,10/01/2024 13:33,tracking lost
535,14.0,4460.0,FORMFILL,15/01/2024 14:40,
536,7.0,1129.0,email_click,19/01/2024 12:50,unknown
537,14.0,4462.0,form_fill,01-17-2024 02:19,unknown
538,6.0,1314.0,Email Open,19/01/2024 10:20,utm=xyz
539,6.0,3016.0,form_fill,01-16-2024 03:28,Firefox
540,14.0,1923.0,email_open,2024-01-25 08:22:00,unknown
541,4.0,1984.0,,2024-01-16 16:55:00,utm=xyz
542,3.0,2546.0,web_visit,26/01/2024 14:31,
543,5.0,3941.0,EMAIL_CLICK,09/01/2024 23:46,tracking lost
544,1.0,2348.0,EMAIL_CLICK,01-11-2024 07:53,Firefox
545,10.0,3054.0,web_visit,01/01/2024 00:03,Browser: Chrome
546,8.0,4968.0,email_click,2024-01-01 18:04:00,
547,7.0,2988.0,email_open,01-19-2024 07:01,utm=xyz
548,14.0,2517.0,,2024-01-03 20:18:00,unknown
549,6.0,1065.0,EMAIL_CLICK,01-09-2024 15:05,
550,10.0,4347.0,web-visit,01-08-2024 15:03,tracking lost
551,10.0,1636.0,FORMFILL,25/01/2024 05:09,Browser: Chrome
552,8.0,2180.0,web_visit,2024-01-18 23:53:00,utm=xyz
553,2.0,1636.0,FORMFILL,2024-01-21 03:51:00,
554,11.0,1879.0,web-visit,01-27-2024 15:50,
555,9.0,1056.0,web_visit,01-29-2024 13:20,
556,15.0,2022.0,web_visit,01-12-2024 17:32,utm=xyz
557,2.0,1150.0,,01-18-2024 06:55,utm=xyz
558,12.0,4730.0,Email Open,03/01/2024 05:21,
559,4.0,3255.0,form_fill,01-01-2024 16:50,Browser: Chrome
560,8.0,1931.0,EMAIL_CLICK,01-13-2024 18:58,Browser: Chrome
561,14.0,4281.0,FORMFILL,16/01/2024 22:28,utm=xyz
562,1.0,1346.0,EMAIL_CLICK,20/01/2024 16:37,
563,9.0,3958.0,EMAIL_CLICK,26/01/2024 01:24,Firefox
564,6.0,2489.0,FORMFILL,01-03-2024 13:02,Browser: Chrome
565,13.0,3423.0,web_visit,01-14-2024 23:01,
566,1.0,3438.0,EMAIL_CLICK,2024-01-21 18:28:00,
567,11.0,2244.0,Email Open,25/01/2024 21:27,Firefox
568,5.0,1318.0,Email Open,01-13-2024 20:18,utm=xyz
569,12.0,2351.0,Email Open,2024-01-03 07:19:00,Firefox
570,11.0,3247.0,Email Open,2024-01-23 04:39:00,Browser: Chrome
571,11.0,2627.0,EMAIL_CLICK,2024-01-10 05:29:00,utm=xyz
572,10.0,1990.0,,2024-01-04 00:51:00,
573,8.0,2053.0,web_visit,28/01/2024 00:22,utm=xyz
574,6.0,4458.0,email_click,01-03-2024 16:41,Browser: Chrome
575,1.0,2677.0,,01-02-2024 08:47,tracking lost
576,1.0,3186.0,web-visit,2024-01-13 05:13:00,
577,13.0,1257.0,,01-18-2024 05:54,
578,9.0,2042.0,email_click,30/01/2024 19:48,unknown
579,11.0,1708.0,EMAIL_CLICK,11/01/2024 17:53,utm=xyz
580,6.0,4498.0,email_open,01-12-2024 06:01,
581,2.0,4391.0,email_click,03/01/2024 13:12,utm=xyz
582,12.0,1742.0,,21/01/2024 12:48,
583,7.0,2106.0,FORMFILL,2024-01-30 05:05:00,Browser: Chrome
584,6.0,3896.0,web-visit,2024-01-13 00:43:00,
585,6.0,1354.0,,2024-01-16 09:31:00,
586,10.0,4085.0,form_fill,2024-01-23 13:13:00,tracking lost
587,10.0,4363.0,email_click,30/01/2024 19:25,Browser: Chrome
588,5.0,1577.0,FORMFILL,08/01/2024 03:16,Firefox
589,11.0,2785.0,form_fill,24/01/2024 17:30,tracking lost
590,8.0,3920.0,Email Open,2024-01-25 04:17:00,
591,10.0,4711.0,EMAIL_CLICK,03/01/2024 14:28,
592,2.0,3466.0,Email Open,01-04-2024 04:43,tracking lost
593,11.0,2861.0,FORMFILL,2024-01-09 20:46:00,Browser: Chrome
594,11.0,2401.0,form_fill,09/01/2024 03:46,Browser: Chrome
595,14.0,3897.0,web_visit,24/01/2024 05:54,utm=xyz
596,7.0,1826.0,Email Open,26/01/2024 05:31,Browser: Chrome
597,15.0,1159.0,email_open,2024-01-08 12:36:00,
598,1.0,4775.0,email_click,25/01/2024 20:07,
599,11.0,4538.0,form_fill,28/01/2024 06:11,
600,9.0,4954.0,Email Open,18/01/2024 01:00,tracking lost
601,6.0,4718.0,EMAIL_CLICK,01-13-2024 01:22,Browser: Chrome
602,15.0,2939.0,web-visit,14/01/2024 17:06,
603,12.0,2348.0,FORMFILL,18/01/2024 19:44,tracking lost
604,13.0,1703.0,web-visit,13/01/2024 03:41,
605,5.0,4590.0,email_open,05/01/2024 20:16,Firefox
606,14.0,2774.0,web_visit,2024-01-28 07:55:00,tracking lost
607,15.0,3572.0,web_visit,16/01/2024 22:40,utm=xyz
608,3.0,1695.0,,01-18-2024 09:53,tracking lost
609,2.0,2429.0,email_open,01-25-2024 14:55,tracking lost
610,2.0,4335.0,FORMFILL,2024-01-12 03:47:00,utm=xyz
611,12.0,2264.0,FORMFILL,2024-01-06 05:29:00,
612,9.0,2518.0,FORMFILL,01-05-2024 23:11,utm=xyz
613,9.0,1708.0,FORMFILL,01-02-2024 06:50,unknown
614,13.0,3140.0,EMAIL_CLICK,19/01/2024 23:19,unknown
615,11.0,2845.0,Email Open,01-13-2024 23:05,utm=xyz
616,2.0,4142.0,web_visit,01-19-2024 08:09,Firefox
617,13.0,2661.0,email_click,01-28-2024 13:20,Browser: Chrome
618,5.0,2381.0,email_open,2024-01-23 09:57:00,
619,1.0,3942.0,Email Open,2024-01-07 15:07:00,Browser: Chrome
620,6.0,1649.0,web_visit,17/01/2024 03:50,
621,7.0,4625.0,email_click,03/01/2024 21:13,
622,13.0,4955.0,form_fill,29/01/2024 15:07,Browser: Chrome
623,12.0,2871.0,FORMFILL,01-27-2024 02:34,
624,1.0,2442.0,,01-29-2024 19:36,utm=xyz
625,7.0,2315.0,EMAIL_CLICK,03/01/2024 22:26,
626,4.0,1258.0,Email Open,04/01/2024 08:48,tracking lost
627,13.0,4809.0,Email Open,13/01/2024 06:42,
628,3.0,4260.0,form_fill,2024-01-11 21:37:00,
629,4.0,2071.0,Email Open,01-21-2024 15:54,unknown
630,4.0,3482.0,,09/01/2024 13:38,Firefox
631,13.0,4080.0,email_open,06/01/2024 13:45,tracking lost
632,2.0,3942.0,,2024-01-08 22:10:00,tracking lost
633,11.0,3918.0,Email Open,2024-01-20 00:03:00,utm=xyz
634,6.0,4297.0,,30/01/2024 03:17,Firefox
635,8.0,1334.0,web_visit,11/01/2024 14:54,unknown
636,9.0,2929.0,form_fill,2024-01-13 01:18:00,Browser: Chrome
637,15.0,1627.0,form_fill,2024-01-12 22:54:00,
638,13.0,4067.0,web-visit,01-24-2024 05:56,
639,6.0,3531.0,FORMFILL,2024-01-30 11:08:00,
640,5.0,3257.0,form_fill,01-21-2024 03:14,unknown
641,5.0,1301.0,EMAIL_CLICK,01-12-2024 20:38,tracking lost
642,13.0,3879.0,EMAIL_CLICK,08/01/2024 18:38,unknown
643,3.0,2532.0,web-visit,01-07-2024 18:29,
644,15.0,2581.0,Email Open,2024-01-03 07:10:00,Browser: Chrome
645,2.0,1665.0,,2024-01-06 17:51:00,
646,2.0,1574.0,FORMFILL,2024-01-25 18:56:00,
647,6.0,3838.0,,2024-01-26 23:13:00,tracking lost
648,6.0,1055.0,EMAIL_CLICK,2024-01-08 02:36:00,unknown
649,6.0,1171.0,web-visit,11/01/2024 23:20,tracking lost
650,10.0,4048.0,web_visit,01-25-2024 02:51,
651,5.0,4994.0,email_click,01-19-2024 10:22,utm=xyz
652,8.0,4653.0,form_fill,01-17-2024 17:27,
653,6.0,4796.0,Email Open,01-08-2024 00:23,utm=xyz
654,5.0,3841.0,EMAIL_CLICK,01-24-2024 17:19,Firefox
655,11.0,4722.0,EMAIL_CLICK,2024-01-12 07:07:00,unknown
656,13.0,3074.0,Email Open,01-13-2024 11:44,
657,14.0,3322.0,Email Open,01/01/2024 07:25,unknown
658,3.0,4084.0,web-visit,2024-01-26 19:19:00,
659,3.0,2406.0,web_visit,01-27-2024 06:15,
660,2.0,3883.0,EMAIL_CLICK,05/01/2024 11:33,tracking lost
661,4.0,3253.0,Email Open,2024-01-01 17:08:00,tracking lost
662,2.0,2407.0,form_fill,01-20-2024 04:54,
663,2.0,3183.0,email_open,23/01/2024 09:59,
664,4.0,2839.0,email_open,2024-01-02 12:13:00,Browser: Chrome
665,5.0,2401.0,web_visit,14/01/2024 20:20,utm=xyz
666,5.0,3753.0,Email Open,01-08-2024 04:49,tracking lost
667,11.0,4711.0,EMAIL_CLICK,01-22-2024 00:29,
668,8.0,3618.0,FORMFILL,2024-01-11 14:14:00,
669,5.0,3869.0,FORMFILL,10/01/2024 11:28,Browser: Chrome
670,9.0,3940.0,web_visit,28/01/2024 00:29,
671,8.0,4330.0,form_fill,27/01/2024 11:10,tracking lost
672,12.0,3821.0,Email Open,01-17-2024 11:55,utm=xyz
673,15.0,4203.0,email_click,2024-01-17 12:08:00,Browser: Chrome
674,15.0,1328.0,email_click,01-02-2024 13:03,
675,2.0,2891.0,web_visit,2024-01-26 22:14:00,utm=xyz
676,2.0,2274.0,Email Open,2024-01-03 10:06:00,
677,9.0,4844.0,FORMFILL,01-24-2024 02:19,
678,5.0,4043.0,FORMFILL,22/01/2024 21:48,
679,11.0,2764.0,form_fill,01-14-2024 23:48,
680,1.0,2676.0,web-visit,06/01/2024 04:20,
681,11.0,3841.0,EMAIL_CLICK,27/01/2024 16:57,unknown
682,9.0,2323.0,web_visit,2024-01-26 23:39:00,
683,7.0,3590.0,form_fill,01-28-2024 13:10,tracking lost
684,15.0,1940.0,email_open,06/01/2024 23:34,
685,12.0,2892.0,email_open,2024-01-27 02:46:00,tracking lost
686,13.0,4741.0,web_visit,2024-01-13 23:53:00,
687,8.0,2479.0,EMAIL_CLICK,01-27-2024 02:22,tracking lost
688,5.0,3676.0,Email Open,25/01/2024 17:19,
689,1.0,2161.0,form_fill,2024-01-26 18:59:00,Firefox
690,14.0,1819.0,EMAIL_CLICK,09/01/2024 10:45,utm=xyz
691,2.0,4118.0,FORMFILL,2024-01-19 05:32:00,tracking lost
692,8.0,1881.0,form_fill,01-20-2024 12:32,
693,5.0,3424.0,email_click,01-29-2024 02:50,
694,15.0,3278.0,EMAIL_CLICK,02/01/2024 09:36,Browser: Chrome
695,5.0,1879.0,form_fill,2024-01-02 09:17:00,
696,6.0,3680.0,web_visit,09/01/2024 19:24,
697,8.0,2725.0,web_visit,2024-01-28 18:38:00,Firefox
698,11.0,1444.0,Email Open,2024-01-07 10:23:00,
699,4.0,2881.0,email_open,2024-01-02 05:46:00,
700,6.0,2984.0,email_click,2024-01-03 14:52:00,
701,6.0,3130.0,web_visit,2024-01-21 05:44:00,Firefox
702,11.0,2722.0,Email Open,01-14-2024 06:43,utm=xyz
703,5.0,3306.0,web-visit,01-03-2024 00:57,tracking lost
704,15.0,2320.0,email_open,2024-01-16 17:11:00,
705,4.0,4794.0,web-visit,01-16-2024 22:31,
706,9.0,3132.0,,02/01/2024 07:54,unknown
707,1.0,2543.0,email_click,01-07-2024 11:07,unknown
708,13.0,1351.0,email_click,01-02-2024 03:37,
709,6.0,1819.0,FORMFILL,2024-01-01 17:54:00,utm=xyz
710,10.0,2639.0,EMAIL_CLICK,01-08-2024 12:36,Firefox
711,8.0,3858.0,email_click,01-24-2024 22:33,
712,2.0,2145.0,web-visit,27/01/2024 12:06,Firefox
713,10.0,1584.0,,2024-01-17 02:17:00,Firefox
714,13.0,3247.0,Email Open,2024-01-16 06:10:00,
715,8.0,2506.0,email_open,2024-01-18 11:34:00,utm=xyz
716,14.0,1324.0,,17/01/2024 16:49,utm=xyz
717,2.0,2375.0,web_visit,01-09-2024 20:10,
718,1.0,2557.0,EMAIL_CLICK,2024-01-03 04:25:00,Firefox
719,1.0,2658.0,email_open,24/01/2024 17:36,Firefox
720,14.0,1159.0,form_fill,01-28-2024 08:00,Browser: Chrome
721,3.0,1522.0,email_open,2024-01-25 00:02:00,
722,9.0,2868.0,form_fill,01-21-2024 07:31,
723,10.0,4479.0,Email Open,01-27-2024 16:09,
724,3.0,3507.0,Email Open,2024-01-18 00:35:00,
725,13.0,2847.0,FORMFILL,23/01/2024 02:11,utm=xyz
726,3.0,4094.0,Email Open,2024-01-13 09:28:00,
727,7.0,3737.0,form_fill,28/01/2024 13:07,Browser: Chrome
728,3.0,1202.0,,2024-01-12 08:41:00,tracking lost
729,13.0,1360.0,form_fill,01-04-2024 11:07,
730,9.0,2581.0,email_open,2024-01-21 12:33:00,Firefox
731,13.0,2114.0,,2024-01-10 06:33:00,unknown
732,4.0,4141.0,,01-29-2024 03:29,
733,7.0,1207.0,Email Open,2024-01-15 14:22:00,
734,4.0,2669.0,email_open,2024-01-18 07:15:00,Firefox
735,7.0,2323.0,email_click,01-20-2024 14:47,utm=xyz
736,3.0,4573.0,web_visit,01-21-2024 07:05,
737,13.0,1997.0,email_open,01-10-2024 11:05,
738,12.0,4812.0,web-visit,01-25-2024 23:49,
739,7.0,2832.0,Email Open,01-23-2024 03:13,utm=xyz
740,2.0,2647.0,email_open,2024-01-11 20:02:00,Firefox
741,7.0,4333.0,email_click,2024-01-13 08:23:00,tracking lost
742,15.0,4700.0,EMAIL_CLICK,27/01/2024 16:41,
743,14.0,4932.0,email_open,01-13-2024 07:08,Firefox
744,1.0,3251.0,email_open,24/01/2024 16:12,
745,15.0,2393.0,EMAIL_CLICK,2024-01-28 09:17:00,Firefox
746,11.0,3123.0,FORMFILL,10/01/2024 01:18,
747,3.0,2479.0,Email Open,01-27-2024 10:31,
748,12.0,2020.0,,2024-01-03 16:30:00,unknown
749,15.0,2800.0,FORMFILL,01-14-2024 10:30,Firefox
750,14.0,1752.0,email_click,02/01/2024 10:11,
751,15.0,1282.0,form_fill,01-07-2024 15:18,tracking lost
752,8.0,1558.0,web_visit,01-04-2024 12:48,
753,2.0,2260.0,email_open,06/01/2024 02:47,Browser: Chrome
754,1.0,2514.0,FORMFILL,05/01/2024 10:38,
755,1.0,1206.0,FORMFILL,01-06-2024 22:52,tracking lost
756,11.0,3471.0,EMAIL_CLICK,2024-01-11 23:21:00,
757,15.0,2933.0,FORMFILL,01-13-2024 17:45,Browser: Chrome
758,15.0,3017.0,form_fill,26/01/2024 21:28,
759,11.0,1378.0,FORMFILL,2024-01-25 15:13:00,utm=xyz
760,2.0,1130.0,Email Open,2024-01-05 18:51:00,
761,6.0,2462.0,EMAIL_CLICK,2024-01-23 22:28:00,unknown
762,4.0,2572.0,EMAIL_CLICK,01-30-2024 17:39,
763,7.0,3118.0,email_click,2024-01-08 11:41:00,unknown
764,2.0,1673.0,Email Open,01-02-2024 22:35,
765,5.0,1309.0,email_click,01-08-2024 18:28,
766,5.0,1346.0,FORMFILL,17/01/2024 22:08,utm=xyz
767,3.0,1912.0,,14/01/2024 18:17,
768,14.0,2292.0,form_fill,29/01/2024 11:22,utm=xyz
769,8.0,3308.0,FORMFILL,04/01/2024 05:04,tracking lost
770,4.0,2216.0,web-visit,2024-01-27 16:47:00,
771,8.0,2056.0,,03/01/2024 13:12,unknown
772,1.0,1275.0,FORMFILL,08/01/2024 15:08,
773,7.0,4824.0,email_click,01-24-2024 20:40,
774,11.0,2488.0,FORMFILL,2024-01-29 01:10:00,unknown
775,15.0,3853.0,email_open,01-05-2024 09:51,
776,14.0,4852.0,EMAIL_CLICK,01-07-2024 03:04,Firefox
777,9.0,4408.0,FORMFILL,13/01/2024 05:36,utm=xyz
778,12.0,2137.0,FORMFILL,01-11-2024 05:03,Firefox
779,2.0,4969.0,email_open,01-20-2024 23:04,unknown
780,4.0,1608.0,web_visit,25/01/2024 07:14,
781,3.0,1954.0,form_fill,01-05-2024 20:42,Browser: Chrome
782,2.0,3105.0,Email Open,01-24-2024 13:26,
783,2.0,4139.0,EMAIL_CLICK,01-12-2024 06:31,Firefox
784,14.0,3955.0,web-visit,2024-01-01 14:14:00,unknown
785,2.0,3584.0,,24/01/2024 05:17,utm=xyz
786,7.0,4192.0,email_open,2024-01-13 03:08:00,Browser: Chrome
787,15.0,3593.0,web-visit,01-04-2024 09:51,tracking lost
788,14.0,4693.0,FORMFILL,01-12-2024 23:03,
789,4.0,3535.0,web_visit,2024-01-24 17:58:00,unknown
790,6.0,2228.0,form_fill,01-25-2024 14:43,Firefox
791,5.0,1281.0,web-visit,18/01/2024 03:30,utm=xyz
792,3.0,1217.0,email_click,01-25-2024 02:03,Browser: Chrome
793,11.0,2005.0,web_visit,11/01/2024 03:52,unknown
794,6.0,2919.0,email_open,08/01/2024 09:38,
795,4.0,1765.0,form_fill,17/01/2024 05:39,tracking lost
796,8.0,1438.0,email_open,01-25-2024 16:11,Browser: Chrome
797,5.0,4263.0,FORMFILL,2024-01-29 03:36:00,
798,8.0,1733.0,Email Open,09/01/2024 03:33,Browser: Chrome
799,10.0,1591.0,form_fill,19/01/2024 23:05,
800,14.0,1948.0,FORMFILL,01-20-2024 08:03,Firefox
801,10.0,3972.0,email_open,01-28-2024 09:11,unknown
802,1.0,4304.0,web-visit,01-22-2024 19:03,Firefox
803,15.0,4691.0,Email Open,02/01/2024 09:21,
804,3.0,2931.0,EMAIL_CLICK,09/01/2024 01:00,
805,14.0,4335.0,,01-12-2024 18:12,
806,7.0,2104.0,,23/01/2024 02:46,Browser: Chrome
807,15.0,4510.0,web-visit,23/01/2024 14:32,
808,8.0,2966.0,email_click,01-15-2024 17:11,
809,14.0,1263.0,,2024-01-23 02:07:00,
810,15.0,4298.0,Email Open,16/01/2024 00:27,Browser: Chrome
811,14.0,4041.0,FORMFILL,01-26-2024 08:20,
812,6.0,2156.0,web-visit,2024-01-30 18:00:00,
813,6.0,4272.0,email_click,2024-01-26 14:27:00,unknown
814,10.0,3351.0,Email Open,09/01/2024 03:37,
815,7.0,4462.0,,09/01/2024 23:59,Browser: Chrome
816,11.0,2888.0,,2024-01-24 13:29:00,unknown
817,11.0,3418.0,email_open,12/01/2024 21:12,Firefox
818,6.0,4404.0,form_fill,01-07-2024 02:43,
819,6.0,1786.0,form_fill,30/01/2024 08:20,Firefox
820,12.0,4461.0,web-visit,01-11-2024 14:39,utm=xyz
821,12.0,2303.0,email_open,2024-01-06 03:47:00,
822,8.0,2390.0,email_click,04/01/2024 04:15,unknown
823,5.0,3326.0,email_open,2024-01-30 17:28:00,Browser: Chrome
824,14.0,3917.0,Email Open,2024-01-15 12:03:00,
825,12.0,3365.0,web-visit,01-16-2024 06:37,tracking lost
826,9.0,3861.0,Email Open,2024-01-01 17:54:00,tracking lost
827,15.0,1442.0,Email Open,01-23-2024 02:10,
828,13.0,1076.0,email_open,2024-01-16 17:27:00,
829,1.0,1409.0,email_click,01-12-2024 21:08,unknown
830,8.0,2983.0,email_open,2024-01-08 23:37:00,
831,11.0,2872.0,Email Open,12/01/2024 18:22,Browser: Chrome
832,6.0,3255.0,email_open,2024-01-06 17:22:00,unknown
833,9.0,4741.0,form_fill,16/01/2024 03:05,
834,2.0,1399.0,email_open,2024-01-18 08:27:00,unknown
835,12.0,1255.0,,01-10-2024 14:26,
836,1.0,2107.0,email_click,2024-01-16 10:22:00,
837,7.0,3070.0,EMAIL_CLICK,2024-01-08 05:17:00,Firefox
838,7.0,1978.0,,01-07-2024 09:43,
839,11.0,4964.0,form_fill,2024-01-08 06:42:00,Firefox
840,9.0,2865.0,form_fill,01-20-2024 15:16,utm=xyz
841,8.0,3680.0,web_visit,17/01/2024 13:02,
842,3.0,1221.0,form_fill,2024-01-24 22:03:00,
843,12.0,2548.0,email_open,29/01/2024 17:02,utm=xyz
844,9.0,4058.0,email_open,01-09-2024 16:24,
845,13.0,3445.0,EMAIL_CLICK,04/01/2024 15:52,
846,5.0,2692.0,form_fill,01-28-2024 19:27,Firefox
847,3.0,1449.0,Email Open,12/01/2024 20:07,tracking lost
848,12.0,1275.0,email_open,01-03-2024 10:28,
849,10.0,3966.0,email_open,15/01/2024 18:17,Firefox
850,14.0,1802.0,EMAIL_CLICK,03/01/2024 20:57,unknown
851,4.0,2278.0,form_fill,12/01/2024 03:37,Firefox
852,15.0,1928.0,FORMFILL,2024-01-06 11:41:00,utm=xyz
853,5.0,3783.0,Email Open,01-27-2024 09:21,utm=xyz
854,1.0,4973.0,EMAIL_CLICK,01-10-2024 05:57,utm=xyz
855,3.0,1557.0,EMAIL_CLICK,2024-01-22 20:24:00,tracking lost
856,4.0,2213.0,FORMFILL,2024-01-19 02:53:00,
857,2.0,3868.0,EMAIL_CLICK,15/01/2024 01:41,Browser: Chrome
858,7.0,1838.0,EMAIL_CLICK,01-25-2024 04:25,Browser: Chrome
859,1.0,1247.0,web-visit,02/01/2024 23:10,
860,9.0,1722.0,web_visit,2024-01-19 15:46:00,utm=xyz
861,8.0,3045.0,FORMFILL,2024-01-20 23:54:00,
862,14.0,2401.0,,02/01/2024 01:29,
863,8.0,3896.0,FORMFILL,14/01/2024 14:16,Browser: Chrome
864,10.0,3274.0,FORMFILL,01-20-2024 18:06,
865,15.0,4283.0,email_open,08/01/2024 08:26,unknown
866,1.0,1488.0,form_fill,2024-01-17 03:24:00,
867,4.0,4327.0,EMAIL_CLICK,2024-01-26 19:36:00,Browser: Chrome
868,14.0,4759.0,Email Open,01-06-2024 19:57,
869,4.0,2151.0,EMAIL_CLICK,2024-01-28 23:59:00,tracking lost
870,12.0,2460.0,EMAIL_CLICK,01-18-2024 14:39,tracking lost
871,12.0,1801.0,web_visit,01-01-2024 17:50,
872,5.0,4475.0,email_open,01-18-2024 10:19,
873,9.0,3756.0,email_click,12/01/2024 07:55,Firefox
874,3.0,2454.0,email_click,2024-01-04 00:43:00,utm=xyz
